Algorithm,Month,Service,Mode,Type,Region,Age,Cost
Iterative DP,13,payment,SaaS,Standard,us-east-1,0,36.155143379065976
Iterative DP,13,shipping,IaaS,RI,us-east-1,1,135.73498783922446
Iterative DP,13,email,PaaS,Standard,us-east-1,0,12.62076048181301
Iterative DP,13,currency,IaaS,RI,us-east-1,1,149.36127276388788
Iterative DP,13,ad,IaaS,RI,us-east-1,1,149.36013256088373
Iterative DP,14,frontend,PaaS,Standard,us-east-1,0,102.55893260965394
Iterative DP,14,checkout,SaaS,Standard,us-east-1,0,28.720593557507847
Iterative DP,14,recommendation,IaaS,RI,us-east-1,2,139.26268516084053
Iterative DP,14,productcatalog,IaaS,RI,us-east-1,2,395.47653404092455
Iterative DP,14,cart,IaaS,RI,us-east-1,2,238.8230062020881
Iterative DP,14,payment,SaaS,Standard,us-east-1,0,28.595880009776117
Iterative DP,14,shipping,IaaS,RI,us-east-1,2,133.8145180224713
Iterative DP,14,email,PaaS,Standard,us-east-1,0,10.18630544114939
Iterative DP,14,currency,IaaS,RI,us-east-1,2,146.05654303456572
Iterative DP,14,ad,IaaS,RI,us-east-1,2,145.65590246812621
Iterative DP,15,frontend,PaaS,Standard,us-east-1,0,75.84047042795575
Iterative DP,15,checkout,SaaS,Standard,us-east-1,0,19.155988353157017
Iterative DP,15,recommendation,IaaS,RI,us-east-1,3,135.15692688461507
Iterative DP,15,productcatalog,IaaS,RI,us-east-1,3,348.3941543303215
Iterative DP,15,cart,IaaS,RI,us-east-1,3,233.29419972752427
Iterative DP,15,payment,SaaS,Standard,us-east-1,0,18.820122421772375
Iterative DP,15,shipping,IaaS,RI,us-east-1,3,130.7805876729417
Iterative DP,15,email,PaaS,Standard,us-east-1,0,6.632439433353546
Iterative DP,15,currency,IaaS,RI,us-east-1,3,140.3777230772892
Iterative DP,15,ad,IaaS,RI,us-east-1,3,137.9212791650091
Iterative DP,16,frontend,PaaS,Standard,us-east-1,0,119.35998684413671
Iterative DP,16,checkout,SaaS,Standard,us-east-1,0,31.09628091763055
Iterative DP,16,recommendation,IaaS,RI,us-east-1,4,142.13079769159896
Iterative DP,16,productcatalog,IaaS,RI,us-east-1,4,422.03697875123567
Iterative DP,16,cart,IaaS,RI,us-east-1,4,242.5096290626674
Iterative DP,16,payment,SaaS,Standard,us-east-1,0,33.50273218256577
Iterative DP,16,shipping,IaaS,RI,us-east-1,4,135.5416741771978
Iterative DP,16,email,PaaS,Standard,us-east-1,0,12.133211376462569
Iterative DP,16,currency,IaaS,RI,us-east-1,4,149.55867778666317
Iterative DP,16,ad,IaaS,RI,us-east-1,4,147.14753017984293
Iterative DP,17,frontend,PaaS,Standard,us-east-1,0,138.37274808384507
Iterative DP,17,checkout,SaaS,Standard,us-east-1,0,43.60331250955795
Iterative DP,17,recommendation,IaaS,RI,us-east-1,5,145.25172358062844
Iterative DP,17,productcatalog,IaaS,RI,us-east-1,5,452.1358448989495
Iterative DP,17,cart,IaaS,RI,us-east-1,5,246.67303310178764
Iterative DP,17,payment,SaaS,Standard,us-east-1,0,45.93810062862203
Iterative DP,17,shipping,IaaS,RI,us-east-1,5,137.62213772649358
Iterative DP,17,email,PaaS,Standard,us-east-1,0,14.101357348521928
Iterative DP,17,currency,IaaS,RI,us-east-1,5,154.98455914439222
Iterative DP,17,ad,IaaS,RI,us-east-1,5,151.59936009008905
Iterative DP,18,frontend,PaaS,Standard,us-east-1,0,327.9769751587665
Iterative DP,18,checkout,SaaS,Standard,us-east-1,0,88.65447281257626
Iterative DP,18,recommendation,IaaS,RI,us-east-1,6,178.6025687786054
Iterative DP,18,productcatalog,IaaS,RI,us-east-1,6,780.0004624210098
Iterative DP,18,cart,IaaS,RI,us-east-1,6,277.2848064022215
Iterative DP,18,payment,SaaS,Standard,us-east-1,0,88.38445430277241
Iterative DP,18,shipping,IaaS,RI,us-east-1,6,155.2706936918833
Iterative DP,18,email,PaaS,Standard,us-east-1,0,31.165012972834024
Iterative DP,18,currency,IaaS,RI,us-east-1,6,199.5491135013105
Iterative DP,18,ad,IaaS,RI,us-east-1,6,191.80638011193483
Iterative DP,19,frontend,IaaS,RI,us-east-1,1,18322.09047280006
Iterative DP,19,checkout,SaaS,Standard,us-east-1,0,254.69837652969446
Iterative DP,19,recommendation,IaaS,RI,us-east-1,7,273.5551600940876
Iterative DP,19,productcatalog,IaaS,RI,us-east-1,7,1855.7344254515788
Iterative DP,19,cart,IaaS,RI,us-east-1,7,386.3239829640454
Iterative DP,19,payment,SaaS,Standard,us-east-1,0,260.703522289267
Iterative DP,19,shipping,IaaS,RI,us-east-1,7,217.07210729851244
Iterative DP,19,email,PaaS,Standard,us-east-1,0,92.84905653093661
Iterative DP,19,currency,IaaS,RI,us-east-1,7,336.54607423540386
Iterative DP,19,ad,IaaS,RI,us-east-1,7,321.7804408528107
Iterative DP,20,frontend,IaaS,RI,us-east-1,2,404.0424556277035
Iterative DP,20,checkout,SaaS,Standard,us-east-1,0,419.86940048640963
Iterative DP,20,recommendation,IaaS,RI,us-east-1,8,326.4123371583047
Iterative DP,20,productcatalog,IaaS,RI,us-east-1,8,2533.890217556114
Iterative DP,20,cart,IaaS,RI,us-east-1,8,480.3366692471011
Iterative DP,20,payment,SaaS,Standard,us-east-1,0,439.82355684754776
Iterative DP,20,shipping,IaaS,RI,us-east-1,8,265.2498952658718
Iterative DP,20,email,PaaS,Standard,us-east-1,0,152.5514587397184
Iterative DP,20,currency,IaaS,RI,us-east-1,8,459.69743638967964
Iterative DP,20,ad,IaaS,RI,us-east-1,8,431.2929229877932
Iterative DP,21,frontend,IaaS,RI,us-east-1,3,463.698854573375
Iterative DP,21,checkout,SaaS,Standard,us-east-1,0,519.7297687967566
Iterative DP,21,recommendation,IaaS,RI,us-east-1,9,390.40057096197916
Iterative DP,21,productcatalog,IaaS,RI,us-east-1,9,3146.606006594372
Iterative DP,21,cart,IaaS,RI,us-east-1,9,544.6668786205092
Iterative DP,21,payment,SaaS,Standard,us-east-1,0,511.7665966255183
Iterative DP,21,shipping,IaaS,RI,us-east-1,9,292.15878101602186
Iterative DP,21,email,PaaS,Standard,us-east-1,0,186.22839470904879
Iterative DP,21,currency,IaaS,RI,us-east-1,9,484.50223892585814
Iterative DP,21,ad,IaaS,RI,us-east-1,9,446.5805789408937
Iterative DP,22,frontend,IaaS,RI,us-east-1,4,843.4116294412229
Iterative DP,22,checkout,SaaS,Standard,us-east-1,0,942.2398178906262
Iterative DP,22,recommendation,IaaS,RI,us-east-1,10,651.3460314865092
Iterative DP,22,productcatalog,IaaS,RI,us-east-1,10,6200.171299776735
Iterative DP,22,cart,IaaS,RI,us-east-1,10,847.6552728069014
Iterative DP,22,payment,SaaS,Standard,us-east-1,0,982.8387721971005
Iterative DP,22,shipping,IaaS,RI,us-east-1,10,468.2237419261893
Iterative DP,22,email,PaaS,Standard,us-east-1,0,349.69639234213173
Iterative DP,22,currency,IaaS,RI,us-east-1,10,903.598302647527
Iterative DP,22,ad,IaaS,RI,us-east-1,10,816.695641897583
Iterative DP,23,frontend,IaaS,RI,us-east-1,5,514.1122644790714
Iterative DP,23,checkout,SaaS,Standard,us-east-1,0,548.3365678480725
Iterative DP,23,recommendation,IaaS,RI,us-east-1,11,393.1018733948248
Iterative DP,23,productcatalog,IaaS,RI,us-east-1,11,3382.273318547629
Iterative DP,23,cart,IaaS,RI,us-east-1,11,575.5449847455454
Iterative DP,23,payment,SaaS,Standard,us-east-1,0,577.4920792621122
Iterative DP,23,shipping,IaaS,RI,us-east-1,11,315.790584542939
Iterative DP,23,email,PaaS,Standard,us-east-1,0,198.5624195342074
Iterative DP,23,currency,IaaS,RI,us-east-1,11,549.5719744939918
Iterative DP,23,ad,IaaS,RI,us-east-1,11,517.7706636288005
Iterative DP,24,frontend,IaaS,RI,us-east-1,6,387.2667471970974
Iterative DP,24,checkout,SaaS,Standard,us-east-1,0,365.7614331069133
Iterative DP,24,recommendation,IaaS,RI,us-east-1,12,350.5218089649069
Iterative DP,24,productcatalog,IaaS,RI,us-east-1,12,2513.8113504040366
Iterative DP,24,cart,IaaS,RI,us-east-1,12,459.68430688397484
Iterative DP,24,payment,SaaS,Standard,us-east-1,0,354.7878508055159
Iterative DP,24,shipping,IaaS,RI,us-east-1,12,267.40012077249025
Iterative DP,24,email,PaaS,Standard,us-east-1,0,129.4807979643072
Iterative DP,24,currency,IaaS,RI,us-east-1,12,408.28290679170993
Iterative DP,24,ad,IaaS,RI,us-east-1,12,377.5870812558185
Iterative DP,25,frontend,IaaS,RI,us-east-1,7,391.94462093913785
Iterative DP,25,checkout,SaaS,Standard,us-east-1,0,370.57730204833473
Iterative DP,25,recommendation,IaaS,RI,us-east-1,1,340.0899682189105
Iterative DP,25,productcatalog,IaaS,RI,us-east-1,1,2535.5366906349254
Iterative DP,25,cart,IaaS,RI,us-east-1,1,472.33852228893056
Iterative DP,25,payment,SaaS,Standard,us-east-1,0,349.06430663207203
Iterative DP,25,shipping,IaaS,RI,us-east-1,1,264.18725571633445
Iterative DP,25,email,PaaS,Standard,us-east-1,0,125.620888014159
Iterative DP,25,currency,IaaS,RI,us-east-1,1,396.9682488027008
Iterative DP,25,ad,IaaS,RI,us-east-1,1,373.35508946078414
Iterative DP,26,frontend,IaaS,RI,us-east-1,8,460.69065923142955
Iterative DP,26,checkout,SaaS,Standard,us-east-1,0,452.72775806378417
Iterative DP,26,recommendation,IaaS,RI,us-east-1,2,384.70838138812906
Iterative DP,26,productcatalog,IaaS,RI,us-east-1,2,2919.329796786057
Iterative DP,26,cart,IaaS,RI,us-east-1,2,529.5897198069804
Iterative DP,26,payment,SaaS,Standard,us-east-1,0,460.40773942225974
Iterative DP,26,shipping,IaaS,RI,us-east-1,2,295.2200472819028
Iterative DP,26,email,PaaS,Standard,us-east-1,0,164.62944352812855
Iterative DP,26,currency,IaaS,RI,us-east-1,2,510.1096950412069
Iterative DP,26,ad,IaaS,RI,us-east-1,2,485.71449082295135
Iterative DP,27,frontend,IaaS,RI,us-east-1,9,510.74319279395513
Iterative DP,27,checkout,SaaS,Standard,us-east-1,0,520.1468761179549
Iterative DP,27,recommendation,IaaS,RI,us-east-1,3,427.150435202405
Iterative DP,27,productcatalog,IaaS,RI,us-east-1,3,3521.848749819368
Iterative DP,27,cart,IaaS,RI,us-east-1,3,558.4308148551908
Iterative DP,27,payment,SaaS,Standard,us-east-1,0,496.81671461428357
Iterative DP,27,shipping,IaaS,RI,us-east-1,3,302.1244514779693
Iterative DP,27,email,PaaS,Standard,us-east-1,0,175.80980694994724
Iterative DP,27,currency,IaaS,RI,us-east-1,3,582.8390930675532
Iterative DP,27,ad,IaaS,RI,us-east-1,3,529.3783282622165
Iterative DP,28,frontend,IaaS,RI,us-east-1,10,571.3608940663074
Iterative DP,28,checkout,SaaS,Standard,us-east-1,0,612.0662314095673
Iterative DP,28,recommendation,IaaS,RI,us-east-1,4,512.9700166570948
Iterative DP,28,productcatalog,IaaS,RI,us-east-1,4,4462.885935255899
Iterative DP,28,cart,IaaS,RI,us-east-1,4,638.3697095502272
Iterative DP,28,payment,SaaS,Standard,us-east-1,0,625.3105706130721
Iterative DP,28,shipping,IaaS,RI,us-east-1,4,344.67266846399787
Iterative DP,28,email,PaaS,Standard,us-east-1,0,196.66242091581282
Iterative DP,28,currency,IaaS,RI,us-east-1,4,625.6035503926258
Iterative DP,28,ad,IaaS,RI,us-east-1,4,523.3698072670222
Iterative DP,29,frontend,IaaS,RI,us-east-1,11,788.2064766787607
Iterative DP,29,checkout,SaaS,Standard,us-east-1,0,956.8857629849517
Iterative DP,29,recommendation,IaaS,RI,us-east-1,5,685.24847436891
Iterative DP,29,productcatalog,IaaS,RI,us-east-1,5,5902.931660636796
Iterative DP,29,cart,IaaS,RI,us-east-1,5,817.4231353202435
Iterative DP,29,payment,SaaS,Standard,us-east-1,0,943.4686552785502
Iterative DP,29,shipping,IaaS,RI,us-east-1,5,455.74263424003425
Iterative DP,29,email,PaaS,Standard,us-east-1,0,358.7143240968033
Iterative DP,29,currency,IaaS,RI,us-east-1,5,862.1485729641502
Iterative DP,29,ad,IaaS,RI,us-east-1,5,821.2148282889981
Iterative DP,30,frontend,IaaS,RI,us-east-1,12,858.651365386473
Iterative DP,30,checkout,SaaS,Standard,us-east-1,0,1019.9627600929339
Iterative DP,30,recommendation,IaaS,RI,us-east-1,6,737.9561044084769
Iterative DP,30,productcatalog,IaaS,RI,us-east-1,6,6599.362789671072
Iterative DP,30,cart,IaaS,RI,us-east-1,6,884.3791783313943
Iterative DP,30,payment,SaaS,Standard,us-east-1,0,1071.7020573062919
Iterative DP,30,shipping,IaaS,RI,us-east-1,6,495.4971174997843
Iterative DP,30,email,PaaS,Standard,us-east-1,0,359.8738456737266
Iterative DP,30,currency,IaaS,RI,us-east-1,6,913.0650787731837
Iterative DP,30,ad,IaaS,RI,us-east-1,6,902.4990768173342
Iterative DP,31,frontend,IaaS,RI,us-east-1,1,1143.1679707782303
Iterative DP,31,checkout,SaaS,Standard,us-east-1,0,1444.6331555001707
Iterative DP,31,recommendation,IaaS,RI,us-east-1,7,952.6545935046303
Iterative DP,31,productcatalog,IaaS,RI,us-east-1,7,8642.324975505673
Iterative DP,31,cart,IaaS,RI,us-east-1,7,1172.165579671936
Iterative DP,31,payment,SaaS,Standard,us-east-1,0,1510.8635033109624
Iterative DP,31,shipping,IaaS,RI,us-east-1,7,653.1882864582777
Iterative DP,31,email,PaaS,Standard,us-east-1,0,503.9240141971013
Iterative DP,31,currency,IaaS,RI,us-east-1,7,1266.2658053228315
Iterative DP,31,ad,IaaS,RI,us-east-1,7,1089.7786568346164
Iterative DP,32,frontend,IaaS,RI,us-east-1,2,1373.191994639497
Iterative DP,32,checkout,SaaS,Standard,us-east-1,0,1763.728333824371
Iterative DP,32,recommendation,IaaS,RI,us-east-1,8,1070.0172392386917
Iterative DP,32,productcatalog,IaaS,RI,us-east-1,8,10945.05101001588
Iterative DP,32,cart,IaaS,RI,us-east-1,8,1248.167723356109
Iterative DP,32,payment,SaaS,Standard,us-east-1,0,1950.5735817803911
Iterative DP,32,shipping,IaaS,RI,us-east-1,8,752.7518190528862
Iterative DP,32,email,PaaS,Standard,us-east-1,0,624.4594012993056
Iterative DP,32,currency,IaaS,RI,us-east-1,8,1561.5996039003408
Iterative DP,32,ad,IaaS,RI,us-east-1,8,1488.6707270681418
Iterative DP,33,frontend,IaaS,RI,us-east-1,3,1223.7103580381875
Iterative DP,33,checkout,SaaS,Standard,us-east-1,0,1525.77703292326
Iterative DP,33,recommendation,IaaS,RI,us-east-1,9,998.0684700822303
Iterative DP,33,productcatalog,IaaS,RI,us-east-1,9,9501.519456034137
Iterative DP,33,cart,IaaS,RI,us-east-1,9,1244.55875028336
Iterative DP,33,payment,SaaS,Standard,us-east-1,0,1622.1523877937666
Iterative DP,33,shipping,IaaS,RI,us-east-1,9,680.5397687401446
Iterative DP,33,email,PaaS,Standard,us-east-1,0,541.8008970264276
Iterative DP,33,currency,IaaS,RI,us-east-1,9,1319.7971875499766
Iterative DP,33,ad,IaaS,RI,us-east-1,9,1142.9523014707788
Iterative DP,34,frontend,IaaS,RI,us-east-1,4,997.4507903889239
Iterative DP,34,checkout,SaaS,Standard,us-east-1,0,1184.178424792969
Iterative DP,34,recommendation,IaaS,RI,us-east-1,10,789.5096033413912
Iterative DP,34,productcatalog,IaaS,RI,us-east-1,10,7871.628701830941
Iterative DP,34,cart,IaaS,RI,us-east-1,10,965.1855229326211
Iterative DP,34,payment,SaaS,Standard,us-east-1,0,1215.9715324172678
Iterative DP,34,shipping,IaaS,RI,us-east-1,10,567.1949605535052
Iterative DP,34,email,PaaS,Standard,us-east-1,0,416.63241518582345
Iterative DP,34,currency,IaaS,RI,us-east-1,10,1051.329126006977
Iterative DP,34,ad,IaaS,RI,us-east-1,10,975.8501570343584
Iterative DP,35,frontend,IaaS,RI,us-east-1,5,767.0418696642515
Iterative DP,35,checkout,SaaS,Standard,us-east-1,0,862.8571590421154
Iterative DP,35,recommendation,IaaS,RI,us-east-1,11,690.5298348115427
Iterative DP,35,productcatalog,IaaS,RI,us-east-1,11,6051.4218338515375
Iterative DP,35,cart,IaaS,RI,us-east-1,11,785.6209562236368
Iterative DP,35,payment,SaaS,Standard,us-east-1,0,836.4309274183306
Iterative DP,35,shipping,IaaS,RI,us-east-1,11,443.26542146953295
Iterative DP,35,email,PaaS,Standard,us-east-1,0,305.6794507156063
Iterative DP,35,currency,IaaS,RI,us-east-1,11,746.8868078858138
Iterative DP,35,ad,IaaS,RI,us-east-1,11,761.8087236145085
Iterative DP,36,frontend,IaaS,RI,us-east-1,6,962.7612008105136
Iterative DP,36,checkout,SaaS,Standard,us-east-1,0,1153.5730223549365
Iterative DP,36,recommendation,IaaS,RI,us-east-1,12,759.6854990963465
Iterative DP,36,productcatalog,IaaS,RI,us-east-1,12,7244.35610845558
Iterative DP,36,cart,IaaS,RI,us-east-1,12,1020.07777267963
Iterative DP,36,payment,SaaS,Standard,us-east-1,0,1094.7552127547738
Iterative DP,36,shipping,IaaS,RI,us-east-1,12,551.7648022159486
Iterative DP,36,email,PaaS,Standard,us-east-1,0,417.50468036268023
Iterative DP,36,currency,IaaS,RI,us-east-1,12,1045.6445837176107
Iterative DP,36,ad,IaaS,RI,us-east-1,12,983.156938203293
